Node no.,X,Y,Z
5573,3.40849,2.74333,-17.1631
5574,4.02395,1.20245,-17.5943
5575,4.00728,1.2966,-17.5782
5576,3.98554,1.40336,-17.5685
5577,3.8378,1.78428,-17.6301
5578,3.83764,1.85402,-17.5866
5579,3.81875,1.93951,-17.5517
5580,3.77605,2.04646,-17.5211
5581,3.97325,1.52765,-17.5387
5582,3.91251,1.72537,-17.5513
5583,3.975,1.63699,-17.4903
5584,3.78991,2.10111,-17.44
5585,3.71848,2.22341,-17.4084
5586,3.65933,2.32658,-17.3564
5587,-0.2095,0.00131,-16.0484
5588,-0.12094,-0.00354,-16.154
5589,-0.01889,-0.00769,-16.2653
5590,1.53145,-0.56625,-17.5066
5591,1.44548,-0.5032,-17.4568
5592,0.90716,-0.1622,-17.1961
5593,0.83899,-0.1325,-17.133
5594,0.7087,-0.07965,-17.0135
5595,0.75912,-0.08207,-17.112
5596,0.97502,-0.18887,-17.259
5597,1.33951,-0.43695,-17.3806
5598,1.14154,-0.29153,-17.324
5599,1.23374,-0.36929,-17.3212
5600,1.05446,-0.23737,-17.2886
5601,0.63337,-0.07921,-16.8434
5602,0.55117,-0.05782,-16.763
5603,0.08468,-0.01241,-16.3691
5604,0.19865,-0.01998,-16.4615
5605,0.47359,-0.04808,-16.6759
5606,0.39724,-0.04069,-16.6022
5607,0.30928,-0.03026,-16.5374
5608,0.72376,-0.1142,-16.915
5609,-1.09909,1.75274,-13.6624
5610,-1.22239,1.66408,-13.692
5611,-1.3353,1.63705,-13.7224
5612,-1.25094,1.26965,-13.7613
5613,-1.34744,1.44216,-13.7515
5614,-1.32332,1.52338,-13.7302
5615,-1.29789,1.35349,-13.7547
5616,-0.98127,1.69084,-13.6476
5617,-1.18724,1.19459,-13.765
5618,-1.0731,0.84316,-13.8895
5619,-1.13282,1.03226,-13.8089
5620,-1.08276,0.93549,-13.8405
5621,-1.10845,1.12478,-13.7696
5622,-0.69767,0.21876,-14.9486
5623,-0.60681,0.19115,-15.0073
5624,-0.38505,0.05434,-15.4962
5625,-0.29027,0.00415,-15.7692
5626,-0.28212,0.00355,-15.8552
5627,-0.26141,0.00409,-15.953
5628,-0.29095,0.03038,-15.5296
5629,-0.23387,-0.00106,-15.6836
5630,-0.20415,0.00666,-15.5786
5631,-0.39358,0.07031,-15.4155
5632,-0.56708,0.13359,-15.2654
5633,-0.48186,0.10894,-15.3085
5634,-0.41069,0.08718,-15.347
5635,-0.53773,0.1486,-15.1631
5636,-0.51796,0.16429,-15.0593
5637,-0.99534,0.32044,-14.7208
5638,-0.90105,0.29726,-14.7513
5639,-0.8061,0.27053,-14.7973
5640,-0.70785,0.24051,-14.8516
5641,-0.99916,0.34835,-14.6232
5642,-0.97996,0.80499,-13.8936
5643,-0.97204,0.71984,-13.9606
5644,-0.9523,0.64064,-14.036
5645,-1.05521,0.51103,-14.2539
5646,-1.03204,0.4578,-14.3418
5647,-1.01431,0.41406,-14.432
5648,-1.00414,0.37865,-14.5263
5649,-0.9885,0.53742,-14.1837
5650,-0.93039,0.57215,-14.1139
5651,0.55916,2.59219,-12.7928
5652,0.53019,2.53795,-12.8167
5653,0.18984,2.5566,-13.0769
5654,0.07207,2.51726,-13.1789
5655,-0.00959,2.4801,-13.2484
5656,-0.06529,2.43615,-13.2944
5657,0.24255,2.49139,-13.0444
5658,0.37419,2.54268,-12.9299
5659,0.41728,2.48591,-12.9074
5660,-0.88118,1.99571,-13.609
5661,-0.79785,2.12805,-13.5829
5662,-0.1885,2.42255,-13.3656
5663,-0.12109,2.37931,-13.3367
5664,-0.04013,2.32492,-13.2996
5665,-0.24444,2.39067,-13.3969
5666,-0.31364,2.33869,-13.4308
5667,-0.40442,2.28606,-13.4685
5668,-0.51411,2.24006,-13.5064
5669,-0.63961,2.19881,-13.5421
5670,-0.78774,1.88866,-13.6037
5671,-0.8394,1.7485,-13.6248
5672,0.73341,2.61444,-12.6883
5673,0.68457,2.53372,-12.7153
5674,0.82415,2.61077,-12.6398
5675,0.93448,2.59744,-12.5825
5676,1.13106,2.64386,-12.5124
5677,1.04054,2.60338,-12.5319
5678,1.20235,2.6413,-12.4772
5679,2.11523,3.88731,-15.637
5680,2.14069,3.87679,-15.7923
5681,2.23119,3.8304,-15.8497
5682,2.31551,3.79049,-15.8977
5683,2.40931,3.75459,-15.9992
5684,2.47535,3.73804,-16.1461
5685,2.4805,3.74495,-16.2827
5686,1.66896,3.45661,-13.373
5687,1.71384,3.52423,-13.4157
5688,1.77765,3.58181,-13.4501
5689,1.8377,3.63411,-13.4739
5690,1.92381,3.62625,-13.4827
5691,2.00946,3.64536,-13.4919
5692,1.70903,3.39476,-13.351
5693,1.75293,3.33496,-13.3322
5694,1.73329,3.27077,-13.2781
5695,1.71917,3.2107,-13.2182
5696,1.56546,3.15034,-13.0814
5697,1.56344,3.10422,-13.018
5698,1.5769,3.05317,-12.9412
5699,1.61077,2.99501,-12.8485
5700,1.64085,3.15364,-13.1171
5701,1.71121,3.15705,-13.1556
5702,1.69634,2.96946,-12.8286
5703,1.64191,2.94207,-12.7576
5704,1.50249,2.86589,-12.6245
5705,1.58092,2.90713,-12.6837
5706,1.4427,2.79425,-12.5409
5707,2.09608,3.68671,-13.4972
5708,2.11186,3.83983,-13.4887
5709,2.13391,3.76867,-13.4917
5710,2.21081,3.97709,-13.4771
5711,2.18377,3.90438,-13.4755
5712,2.26505,4.0206,-13.4704
5713,2.14809,3.65076,-13.5047
5714,2.59581,4.07209,-14.7555
5715,2.6816,4.06979,-14.7395
5716,2.76418,4.09058,-14.7366
5717,2.8368,4.11335,-14.7412
5718,2.51969,4.08091,-14.7736
5719,2.44881,4.07664,-14.793
5720,2.37366,4.06456,-14.8221
5721,2.21964,4.03646,-14.9124
5722,2.29637,4.04809,-14.8624
5723,2.06359,4.00044,-15.0875
5724,2.19732,3.9805,-14.9569
5725,2.13251,3.98663,-15.0195
5726,2.10912,3.88559,-15.5117
5727,2.02533,3.94526,-15.3563
5728,2.03983,3.94497,-15.273
5729,2.13905,3.86274,-15.4381
5730,2.09837,3.89165,-15.3884
5731,2.08692,3.94733,-15.1351
5732,2.05981,3.94643,-15.2007
5733,2.5539,3.70409,-16.3502
5734,3.60273,2.42791,-17.2931
5735,3.54401,2.53216,-17.235
5736,3.47854,2.63676,-17.1964
5737,3.49781,2.69193,-17.0426
5738,2.78009,3.49816,-16.7331
5739,2.90718,3.36073,-16.8567
5740,3.21183,2.9831,-17.1179
5741,3.11594,3.08643,-17.0926
5742,3.05098,3.22481,-16.8931
5743,2.62491,3.66071,-16.4108
5744,2.71491,3.58916,-16.5543
5745,2.72276,3.59779,-16.4428
5746,2.81481,3.50638,-16.6264
5747,2.85939,3.49536,-16.5358
5748,3.32379,2.8669,-17.1135
5749,3.43683,2.79086,-16.9892
5750,4.09298,1.19385,-17.4735
5751,4.05471,1.31045,-17.4902
5752,4.0261,1.41309,-17.4954
5753,3.91734,1.78936,-17.5064
5754,3.90435,1.86775,-17.4717
5755,3.86113,1.97151,-17.455
5756,4.03041,1.50788,-17.448
5757,3.98298,1.7133,-17.4385
5758,4.03713,1.61644,-17.3869
5759,3.86914,2.02045,-17.3828
5760,3.79261,2.15343,-17.3612
5761,3.73768,2.26141,-17.2968
5762,3.68845,2.36353,-17.2132
5763,-0.13736,-0.01901,-15.9549
5764,-0.08438,-0.02244,-16.0522
5765,0.00113,-0.02786,-16.1526
5766,0.09605,-0.03362,-16.2518
5767,1.51835,-0.59636,-17.3909
5768,1.37361,-0.48077,-17.3399
5769,1.44977,-0.54001,-17.3665
5770,0.9696,-0.21756,-17.1626
5771,0.9112,-0.1966,-17.086
5772,0.82514,-0.15773,-16.9937
5773,1.04447,-0.26675,-17.1829
5774,1.28145,-0.42682,-17.2696
5775,1.15563,-0.34462,-17.2095
5776,0.71916,-0.13088,-16.8083
5777,0.64349,-0.10792,-16.7268
5778,0.5691,-0.09294,-16.6398
5779,0.19885,-0.0415,-16.3411
5780,0.30894,-0.05321,-16.4202
5781,0.49251,-0.08029,-16.5583
5782,0.40978,-0.06741,-16.4892
5783,0.80499,-0.16825,-16.8587
5784,-1.16164,1.26349,-13.7399
5785,-1.0678,1.59832,-13.6665
5786,-1.2192,1.52039,-13.7046
5787,-1.19299,1.33722,-13.7298
5788,-1.25098,1.42705,-13.7263
5789,-0.87775,1.60054,-13.6408
5790,-0.97463,1.58521,-13.6539
5791,-1.08083,1.2166,-13.7354
5792,-0.99124,0.9067,-13.8368
5793,-1.03541,1.02743,-13.7918
5794,-1.00151,1.13118,-13.7488
5795,-0.61155,0.2102,-14.9082
5796,-0.51937,0.18168,-14.9584
5797,-0.29846,0.04774,-15.4331
5798,-0.1722,-0.01551,-15.7614
5799,-0.14899,-0.0196,-15.8569
5800,-0.20585,0.023,-15.4647
5801,-0.11832,-0.01561,-15.6448
5802,-0.11439,-0.00148,-15.509
5803,-0.32145,0.06858,-15.3449
5804,-0.44812,0.12161,-15.2087
5805,-0.36871,0.09401,-15.2654
5806,-0.42221,0.13543,-15.1042
5807,-0.42463,0.15348,-14.9975
5808,-0.62242,0.23077,-14.8102
5809,-0.90184,0.3224,-14.6494
5810,-0.80719,0.29435,-14.6919
5811,-0.71611,0.26333,-14.7501
5812,-0.90323,0.35011,-14.5483
5813,-0.90328,0.86274,-13.8458
5814,-0.89244,0.7645,-13.9071
5815,-0.88019,0.68215,-13.9748
5816,-0.86301,0.61215,-14.0449
5817,-0.95584,0.47588,-14.2706
5818,-0.92767,0.42469,-14.3584
5819,-0.9111,0.38339,-14.4512
5820,-0.89496,0.50636,-14.1963
5821,-0.84061,0.54764,-14.12
5822,0.56565,2.4782,-12.8034
5823,0.68266,2.44587,-12.7312
5824,0.10882,2.43236,-13.1664
5825,0.02366,2.37636,-13.2457
5826,0.26407,2.41623,-13.0456
5827,0.42807,2.42075,-12.9162
5828,-0.69798,2.00921,-13.5747
5829,0.03997,2.26955,-13.2624
5830,-0.18129,2.31929,-13.3775
5831,-0.0339,2.22311,-13.3199
5832,-0.10747,2.2643,-13.3503
5833,-0.24103,2.26588,-13.4139
5834,-0.30846,2.21735,-13.4474
5835,-0.39051,2.17211,-13.4811
5836,-0.4843,2.13286,-13.512
5837,-0.59129,2.08834,-13.543
5838,-0.63619,1.87337,-13.5813
5839,-0.67266,1.75271,-13.6025
5840,-0.72498,1.63073,-13.6225
5841,0.79392,2.5333,-12.6467
5842,0.7608,2.38684,-12.6918
5843,0.78055,2.45661,-12.6605
5844,0.88379,2.52655,-12.5919
5845,0.99061,2.52803,-12.529
5846,1.1142,2.54811,-12.4689
5847,2.21546,3.82509,-15.6058
5848,2.23326,3.82299,-15.7361
5849,2.32305,3.77495,-15.7886
5850,2.42557,3.72664,-15.8657
5851,2.52246,3.69919,-16.0487
5852,2.56978,3.69185,-16.2154
5853,1.74711,3.45691,-13.3949
5854,1.80789,3.51054,-13.4325
5855,2.07056,3.60943,-13.4989
5856,1.88821,3.56109,-13.4655
5857,1.98571,3.57815,-13.4859
5858,1.78265,3.39275,-13.3777
5859,1.81316,3.33517,-13.3594
5860,1.8015,3.27762,-13.3172
5861,1.78809,3.2162,-13.2607
5862,1.7795,3.16052,-13.1991
5863,1.64158,3.10608,-13.0537
5864,1.64721,3.06154,-12.9876
5865,1.6644,3.01616,-12.912
5866,1.71265,3.10758,-13.0917
5867,1.77688,3.11097,-13.1368
5868,1.75433,2.9797,-12.8809
5869,1.71768,2.93311,-12.759
5870,1.7787,2.94359,-12.804
5871,1.82675,2.94926,-12.8544
5872,1.6693,2.90268,-12.6881
5873,1.57997,2.84691,-12.5924
5874,2.13089,3.57175,-13.5115
5875,2.22124,3.67943,-13.5066
5876,2.19043,3.72032,-13.4971
5877,2.22813,3.8434,-13.4729
5878,2.31446,3.92896,-13.4537
5879,2.20189,3.61592,-13.5184
5880,2.54359,4.03453,-14.7624
5881,2.61326,4.01452,-14.7393
5882,2.70853,3.98968,-14.7023
5883,2.7959,4.01555,-14.7006
5884,2.84713,4.02744,-14.7033
5885,2.47983,4.02456,-14.78
5886,2.41479,4.01109,-14.805
5887,2.3452,3.99291,-14.8418
5888,2.27257,3.97007,-14.8942
5889,2.13293,3.93888,-15.0692
5890,2.23592,3.91964,-14.9464
5891,2.18267,3.93201,-15.006
5892,2.208,3.81906,-15.4929
5893,2.21399,3.80477,-15.4067
5894,2.11396,3.88284,-15.3175
5895,2.16579,3.84179,-15.3675
5896,2.155,3.86471,-15.1549
5897,2.15642,3.85064,-15.2219
5898,2.17173,3.86746,-15.0931
5899,2.64941,3.64894,-16.2907
5900,3.63774,2.47079,-17.1234
5901,3.5746,2.58041,-17.0665
5902,3.72836,2.38314,-17.0602
5903,3.51312,2.73324,-16.9046
5904,3.58283,2.64204,-16.9102
5905,2.95573,3.38207,-16.6906
5906,3.2912,2.99597,-16.8687
5907,3.17576,3.10531,-16.8921
5908,3.10277,3.25243,-16.6805
5909,2.73246,3.59718,-16.3388
5910,2.8488,3.51458,-16.4436
5911,2.93324,3.4336,-16.5808
5912,2.93458,3.44413,-16.521
5913,3.40028,2.8843,-16.8484
5914,4.15675,1.18075,-17.3487
5915,4.11604,1.26718,-17.3934
5916,4.07709,1.37348,-17.4203
5917,3.98336,1.7845,-17.3898
5918,3.94711,1.88498,-17.3727
5919,3.94689,1.93806,-17.307
5920,4.08751,1.4857,-17.3492
5921,4.0465,1.70037,-17.3219
5922,4.09891,1.60414,-17.2688
5923,4.21435,1.163,-17.2212
5924,3.86997,2.06989,-17.3032
5925,3.94347,1.99447,-17.2245
5926,3.82395,2.17086,-17.2341
5927,3.77658,2.27331,-17.1561
5928,3.82001,2.27024,-17.0195
5929,3.84641,2.26589,-16.9327
5930,-0.0389,-0.03709,-15.8665
5931,-0.04179,-0.03474,-15.9591
5932,0.02756,-0.04136,-16.0379
5933,0.11662,-0.04933,-16.1336
5934,0.21104,-0.05867,-16.2209
5935,1.51435,-0.6198,-17.2757
5936,1.37448,-0.50558,-17.2545
5937,1.45812,-0.57325,-17.2649
5938,1.00139,-0.26182,-17.078
5939,0.94214,-0.2373,-16.9746
5940,0.89969,-0.22115,-16.8622
5941,1.09391,-0.32548,-17.0854
5942,1.28335,-0.45075,-17.1719
5943,1.19511,-0.39751,-17.085
5944,0.78597,-0.17154,-16.7607
5945,0.7264,-0.15165,-16.6922
5946,0.65901,-0.13426,-16.6066
5947,0.586,-0.11919,-16.5189
5948,0.30908,-0.07024,-16.2997
5949,0.4113,-0.08664,-16.3692
5950,0.50541,-0.10431,-16.4383
5951,0.86475,-0.21215,-16.7537
5952,1.51904,-0.63727,-17.1598
5953,-1.06783,1.31056,-13.7094
5954,-1.08641,1.50101,-13.6802
5955,-0.8042,1.50343,-13.6435
5956,-1.11658,1.41146,-13.6995
5957,-0.95941,1.50424,-13.6591
5958,-0.96676,1.23488,-13.7127
5959,-0.93953,0.99455,-13.7907
5960,-0.89975,1.09472,-13.7488
5961,-0.52797,0.20003,-14.8601
5962,-0.43526,0.17192,-14.8948
5963,-0.22567,0.04389,-15.3609
5964,-0.02342,-0.03708,-15.7361
5965,-0.13121,0.01829,-15.385
5966,-0.0232,-0.02361,-15.5624
5967,-0.0384,-0.00551,-15.4161
5968,-0.26011,0.07011,-15.2596
5969,-0.31354,0.10152,-15.1551
5970,-0.32466,0.12328,-15.0343
5971,-0.34023,0.14326,-14.9257
5972,-0.53641,0.21982,-14.7608
5973,-0.62586,0.2529,-14.7046
5974,-0.80121,0.32029,-14.5798
5975,-0.70964,0.28779,-14.6342
5976,-0.80301,0.35224,-14.4732
5977,-0.54196,0.23959,-14.6701
5978,-0.85133,0.94519,-13.7997
5979,-0.82552,0.82865,-13.8541
5980,-0.80872,0.73794,-13.9129
5981,-0.78576,0.66244,-13.9742
5982,-0.76585,0.59522,-14.0412
5983,-0.84799,0.44391,-14.2822
5984,-0.81664,0.39292,-14.374
5985,-0.73765,0.52829,-14.1156
5986,-0.7906,0.47946,-14.2012
5987,0.56773,2.4116,-12.8192
5988,0.66827,2.38412,-12.7587
5989,0.13061,2.33189,-13.1775
5990,0.2814,2.33097,-13.0592
5991,0.44542,2.35099,-12.9264
5992,0.71145,2.32917,-12.7479
5993,-0.53869,1.9303,-13.5556
5994,0.14452,2.20981,-13.2079
5995,0.04324,2.15596,-13.2949
5996,-0.01974,2.12223,-13.3421
5997,-0.16273,2.17217,-13.3994
5998,-0.08509,2.14841,-13.3686
5999,-0.22655,2.12049,-13.4375
6000,-0.28676,2.06924,-13.4691
6001,-0.35463,2.02523,-13.4973
6002,-0.44137,1.98541,-13.5253
6003,-0.51719,1.74555,-13.5812
6004,-0.55164,1.60945,-13.6067
6005,-0.62536,1.51509,-13.6279
6006,0.77413,2.25977,-12.7345
6007,0.84541,2.19274,-12.7174
6008,0.86226,2.45011,-12.603
6009,0.82624,2.30683,-12.6741
6010,0.8529,2.37512,-12.6272
6011,0.95051,2.44385,-12.5412
6012,1.05605,2.44915,-12.4751
6013,2.29643,3.76553,-15.5589
6014,2.31741,3.7678,-15.6822
6015,2.39991,3.72352,-15.7375
6016,2.49799,3.67668,-15.823
6017,2.57665,3.65701,-15.984
6018,2.64419,3.6421,-16.1533
6019,1.8307,3.43864,-13.4147
6020,1.89831,3.47668,-13.4485
6021,2.0578,3.53158,-13.498
6022,1.97782,3.50395,-13.4774
6023,1.85355,3.36655,-13.3936
6024,1.86144,3.29224,-13.3578
6025,1.85327,3.2239,-13.3068
6026,1.84534,3.16488,-13.2477
6027,1.83994,3.11392,-13.1883
6028,1.7222,3.06024,-13.0255
6029,1.73445,3.01834,-12.956
6030,1.78559,3.06267,-13.0724
6031,1.84032,3.0688,-13.1303
6032,1.82275,2.97544,-12.9242
6033,1.88904,2.93699,-12.8856
6034,1.77219,2.91264,-12.7295
6035,1.84963,2.92335,-12.7972
6036,1.7174,2.8796,-12.6511
6037,2.12096,3.49164,-13.5147
6038,2.1867,3.53873,-13.5298
6039,2.27857,3.65844,-13.5189
6040,2.29071,3.7228,-13.4993
6041,2.26714,3.77957,-13.484
6042,2.3598,3.84705,-13.4616
6043,2.25559,3.58377,-13.539
6044,2.52954,3.98354,-14.7572
6045,2.59958,3.95514,-14.7251
6046,2.65012,3.91471,-14.6812
6047,2.72066,3.89801,-14.637
6048,2.7794,3.92855,-14.6451
6049,2.8447,3.9456,-14.6493
6050,2.45749,3.96281,-14.7802
6051,2.39609,3.94259,-14.81
6052,2.3367,3.91864,-14.8488
6053,2.29214,3.88724,-14.8923
6054,2.27325,3.83783,-14.9299
6055,2.20006,3.8657,-15.031
6056,2.22586,3.87301,-14.9817
6057,2.27675,3.75925,-15.4405
6058,2.22967,3.78208,-15.3274
6059,2.28364,3.73269,-15.3331
6060,2.20572,3.80079,-15.2727
6061,2.25051,3.75317,-15.1267
6062,2.24349,3.77041,-15.0763
6063,2.7459,3.58688,-16.2322
6064,3.68216,2.49858,-16.9362
6065,3.78619,2.35695,-16.9288
6066,3.48855,2.80191,-16.7997
6067,3.55768,2.73176,-16.763
6068,3.65382,2.59985,-16.7709
6069,3.03564,3.35223,-16.5665
6070,3.35056,3.00527,-16.6573
6071,3.23041,3.13601,-16.651
6072,3.14989,3.25402,-16.5324
6073,2.85682,3.51647,-16.2635
6074,2.85915,3.51463,-16.3492
6075,2.95097,3.44282,-16.4516
6076,2.99844,3.39955,-16.4994
6077,3.44602,2.88926,-16.6828
6078,4.17132,1.2799,-17.2658
6079,4.13029,1.36635,-17.3145
6080,4.03623,1.7915,-17.2664
6081,4.0133,1.88447,-17.2049
6082,3.99677,1.94121,-17.1562
6083,4.14385,1.50258,-17.2207
6084,4.10696,1.69474,-17.1877
6085,4.14646,1.61345,-17.1522
6086,4.24943,1.24226,-17.0832
6087,4.26485,1.14045,-17.0922
6088,4.21693,1.34295,-17.1218
6089,3.91603,2.0712,-17.1473
6090,3.88016,2.15675,-17.0711
6091,3.99552,1.97785,-17.081
6092,3.90615,2.17451,-16.9332
6093,3.86981,2.26405,-16.8449
6094,0.07106,-0.05203,-15.8197
6095,0.05239,-0.04879,-15.9251
6096,0.14088,-0.05899,-16.0132
6097,0.2352,-0.0716,-16.0984
6098,0.3295,-0.08482,-16.1767
6099,0.10305,-0.0537,-15.7068
6100,1.4815,-0.60604,-17.1569
6101,1.40367,-0.54462,-17.1572
6102,1.0427,-0.30477,-16.9746
6103,0.99854,-0.28331,-16.8573
6104,0.95689,-0.26374,-16.7386
6105,1.13596,-0.36604,-16.9802
6106,1.32627,-0.49474,-17.066
6107,1.24201,-0.43889,-16.9781
6108,0.81301,-0.19583,-16.6621
6109,0.7497,-0.17513,-16.5751
6110,0.68304,-0.15694,-16.4849
6111,0.60738,-0.13936,-16.3967
6112,0.42319,-0.10039,-16.2476
6113,0.51876,-0.11984,-16.3175
6114,0.90371,-0.24096,-16.6396
6115,1.532,-0.6495,-17.0422
6116,-0.68189,1.40596,-13.6496
6117,-0.90677,1.36607,-13.6746
6118,-0.8401,1.17931,-13.7158
6119,-0.79367,1.02441,-13.7619
6120,-0.44346,0.19065,-14.7942
6121,-0.35107,0.16234,-14.8222
6122,-0.1604,0.04202,-15.2788
6123,0.07079,-0.0414,-15.5883
6124,-0.0637,0.01521,-15.3025
6125,0.05484,-0.02609,-15.4484
6126,0.03086,-0.00825,-15.3275
6127,-0.1953,0.06819,-15.174
6128,-0.22249,0.09176,-15.0675
6129,-0.24167,0.11259,-14.9591
6130,-0.25661,0.13256,-14.8535
6131,-0.45535,0.21301,-14.6931
6132,-0.60326,0.27143,-14.5969
6133,-0.6836,0.31451,-14.5083
6134,-0.70424,0.35896,-14.3958
6135,-0.48761,0.24296,-14.5957
6136,-0.76709,0.90194,-13.809
6137,-0.74217,0.8009,-13.8594
6138,-0.70986,0.71794,-13.9124
6139,-0.68079,0.64376,-13.9718
6140,-0.66275,0.5738,-14.0401
6141,-0.64357,0.51477,-14.1057
6142,-0.71885,0.41241,-14.2865
6143,-0.6781,0.46575,-14.1835
6144,0.58774,2.3462,-12.8271
6145,0.64557,2.28148,-12.8153
6146,0.31093,2.24783,-13.0678
6147,0.4884,2.28092,-12.9239
6148,0.73088,2.21511,-12.7903
6149,0.34634,2.16769,-13.0757
6150,0.20814,2.10751,-13.2018
6151,-0.40039,1.77604,-13.5551
6152,0.1176,2.05492,-13.2841
6153,0.04764,2.02227,-13.3372
6154,-0.02301,2.01886,-13.3766
6155,-0.08712,2.01852,-13.4071
6156,-0.14576,1.98941,-13.4392
6157,-0.19384,1.93295,-13.4707
6158,-0.23764,1.87071,-13.4984
6159,-0.306,1.82216,-13.5256
6160,-0.40031,1.58747,-13.59
6161,-0.45188,1.4877,-13.6153
6162,-0.52285,1.42379,-13.6343
6163,0.82622,2.15779,-12.757
6164,0.88986,2.1545,-12.7097
6165,0.90296,2.21596,-12.6592
6166,0.94113,2.35565,-12.5623
6167,0.93923,2.26955,-12.6029
6168,1.02904,2.34605,-12.4968
6169,2.36174,3.7024,-15.4915
6170,2.39971,3.70386,-15.6253
6171,2.47917,3.6663,-15.7135
6172,2.57429,3.62414,-15.813
6173,2.65171,3.60417,-15.9505
6174,2.72952,3.58356,-16.1072
6175,1.90814,3.39789,-13.4289
6176,1.97916,3.42205,-13.4639
6177,2.05329,3.44932,-13.493
6178,1.91577,3.31558,-13.3993
6179,1.91388,3.23605,-13.3544
6180,1.9076,3.1694,-13.2985
6181,1.90332,3.11207,-13.239
6182,1.89929,3.06514,-13.1843
6183,1.89689,3.0313,-13.1361
6184,1.81357,3.01065,-13.004
6185,1.85898,3.02229,-13.078
6186,1.89684,2.95814,-12.9703
6187,1.96627,2.91604,-12.9392
6188,1.93149,2.906,-12.8384
6189,1.8541,2.88968,-12.7193
6190,2.23796,3.50711,-13.5555
6191,2.11168,3.40971,-13.5121
6192,2.17331,3.45991,-13.5369
6193,2.32241,3.62648,-13.5421
6194,2.36217,3.69119,-13.5226
6195,2.40299,3.7735,-13.4922
6196,2.31396,3.5622,-13.5666
6197,2.50981,3.92365,-14.7483
6198,2.56695,3.89284,-14.7099
6199,2.60895,3.86055,-14.6684
6200,2.66596,3.85065,-14.6286
6201,2.71893,3.82978,-14.5833
6202,2.77286,3.84748,-14.5767
6203,2.83216,3.86693,-14.5821
6204,2.44589,3.89786,-14.7735
6205,2.39066,3.8716,-14.8055
6206,2.34401,3.84259,-14.8436
6207,2.31481,3.81466,-14.8814
6208,2.27015,3.78726,-14.9621
6209,2.25851,3.76914,-15.0116
6210,2.34647,3.68402,-15.3681
6211,2.3003,3.70159,-15.2288
6212,2.28287,3.71414,-15.1622
6213,2.29676,3.70296,-15.0624
6214,2.85716,3.51056,-16.173
6215,3.77631,2.41707,-16.7991
6216,3.50151,2.8413,-16.6363
6217,3.58424,2.73892,-16.632
6218,3.72296,2.53746,-16.665
6219,3.08903,3.32598,-16.4678
6220,3.39635,2.98759,-16.5531
6221,3.27147,3.13471,-16.5209
6222,3.20177,3.2245,-16.4457
6223,2.95648,3.4448,-16.1998
6224,2.98541,3.42744,-16.2596
6225,3.00193,3.4143,-16.3405
6226,3.05662,3.36558,-16.4011
6227,3.47013,2.90851,-16.5296
6228,4.18232,1.42908,-17.1637
6229,4.09814,1.77694,-17.1154
6230,4.05879,1.87695,-17.073
6231,4.18321,1.57605,-17.078
6232,4.15669,1.68625,-17.0573
6233,4.2671,1.26885,-17.007
6234,4.28315,1.19675,-16.9968
6235,4.30672,1.11292,-16.9625
6236,4.25161,1.3607,-17.0057
6237,3.98504,2.0449,-16.9524
6238,4.06883,1.92101,-16.9364
6239,3.95744,2.14217,-16.8149
6240,3.88675,2.28652,-16.7059
6241,0.1754,-0.066,-15.7921
6242,0.16084,-0.06363,-15.8982
6243,0.25694,-0.07869,-15.9794
6244,0.35359,-0.0945,-16.0558
6245,0.44485,-0.11016,-16.1265
6246,0.1692,-0.05556,-15.5767
6247,0.20486,-0.06723,-15.6803
6248,0.99651,-0.28775,-16.633
6249,1.45382,-0.58944,-17.0464
6250,1.09506,-0.34374,-16.8669
6251,1.05168,-0.31805,-16.7468
6252,1.18719,-0.40215,-16.8797
6253,1.38333,-0.53915,-16.9603
6254,1.2962,-0.47535,-16.885
6255,0.84301,-0.21647,-16.5506
6256,0.78124,-0.19467,-16.4571
6257,0.71391,-0.17419,-16.3626
6258,0.6342,-0.1526,-16.2744
6259,0.53973,-0.12991,-16.1968
6260,0.93787,-0.25839,-16.5343
6261,1.03399,-0.30173,-16.5318
6262,1.55294,-0.65671,-16.9234
6263,-0.63587,1.28051,-13.6717
6264,-0.7062,1.19882,-13.6978
6265,-0.69711,1.07251,-13.735
6266,-0.68531,0.95645,-13.7764
6267,-0.49345,1.32714,-13.6511
6268,-0.36349,0.18422,-14.7191
6269,-0.271,0.15451,-14.7492
6270,-0.0947,0.03848,-15.1981
6271,0.15132,-0.04311,-15.4596
6272,0.0012,0.01225,-15.2234
6273,0.12749,-0.02824,-15.3477
6274,0.09772,-0.0107,-15.2451
6275,-0.1225,0.06127,-15.0941
6276,-0.14337,0.08243,-14.9891
6277,-0.16046,0.10279,-14.8844
6278,-0.17748,0.12481,-14.7806
6279,-0.38342,0.21194,-14.616
6280,-0.54135,0.28032,-14.5068
6281,-0.58517,0.32197,-14.4177
6282,-0.60075,0.36736,-14.322
6283,-0.41547,0.24594,-14.5187
6284,-0.66785,0.85744,-13.8201
6285,-0.6311,0.7683,-13.8669
6286,-0.59779,0.68844,-13.9208
6287,-0.57712,0.61093,-13.9851
6288,-0.56509,0.53885,-14.0573
6289,-0.56935,0.47369,-14.1386
6290,-0.58994,0.41702,-14.2277
6291,0.61186,2.22747,-12.8661
6292,0.49167,2.19944,-12.9599
6293,0.71687,2.1604,-12.8329
6294,0.37791,2.09412,-13.0891
